day,type,value_buy,value_sell
2019-04-17,Oficial,41.00,43.00
2019-04-17,Blue,42.00,44.00
2019-04-16,Oficial,41.00,43.00
2019-04-16,Blue,43.00,44.00
2019-04-15,Oficial,41.00,43.00
2019-04-15,Blue,43.00,44.00
2019-04-14,Oficial,41.00,43.00
2019-04-14,Blue,43.00,44.00
2019-04-13,Oficial,41.00,43.00
2019-04-13,Blue,43.00,44.00
2019-04-12,Oficial,42.00,44.00
2019-04-12,Blue,43.00,44.00
2019-04-11,Oficial,42.00,44.00
2019-04-11,Blue,43.00,44.00
2019-04-10,Oficial,42.00,44.00
2019-04-10,Blue,43.00,44.00
2019-04-09,Oficial,43.00,45.00
2019-04-09,Blue,43.00,44.00
2019-04-08,Oficial,43.00,45.00
2019-04-08,Blue,43.00,44.00
2019-04-07,Oficial,43.00,45.00
2019-04-07,Blue,43.00,44.00
2019-04-06,Oficial,43.00,45.00
2019-04-06,Blue,43.00,44.00
2019-04-05,Oficial,43.00,45.00
2019-04-05,Blue,43.00,44.00
2019-04-04,Oficial,42.00,44.00
2019-04-04,Blue,43.00,44.00
2019-04-03,Oficial,42.00,44.00
2019-04-03,Blue,42.00,44.00
2019-04-02,Oficial,42.00,44.00
2019-04-02,Blue,42.00,44.00
2019-04-01,Oficial,42.00,44.00
2019-04-01,Blue,43.00,44.00
2019-03-31,Oficial,42.00,44.00
2019-03-31,Blue,43.00,44.00
2019-03-30,Oficial,42.00,44.00
2019-03-30,Blue,43.00,44.00
2019-03-29,Oficial,43.00,45.00
2019-03-29,Blue,42.00,44.00
2019-03-28,Oficial,43.00,45.00
2019-03-28,Blue,43.00,44.00
2019-03-27,Oficial,42.00,44.00
2019-03-27,Blue,42.00,43.00
2019-03-26,Oficial,41.00,43.00
2019-03-26,Blue,41.00,42.00
2019-03-25,Oficial,41.00,43.00
2019-03-25,Blue,40.00,42.00
2019-03-24,Oficial,41.00,43.00
2019-03-24,Blue,40.00,42.00
2019-03-23,Oficial,41.00,43.00
2019-03-23,Blue,40.00,42.00
2019-03-22,Oficial,41.00,43.00
2019-03-22,Blue,40.00,42.00
2019-03-21,Oficial,40.00,42.00
2019-03-21,Blue,40.00,41.00
2019-03-20,Oficial,40.00,42.00
2019-03-20,Blue,40.00,41.00
2019-03-19,Oficial,39.00,41.00
2019-03-19,Blue,40.00,41.00
2019-03-18,Oficial,39.00,41.00
2019-03-18,Blue,40.00,41.00
2019-03-17,Oficial,39.00,41.00
2019-03-17,Blue,39.00,41.00
2019-03-16,Oficial,39.00,41.00
2019-03-16,Blue,39.00,41.00
2019-03-15,Oficial,39.00,41.00
2019-03-15,Blue,40.00,41.00
2019-03-14,Oficial,40.00,42.00
2019-03-14,Blue,40.00,41.00
2019-03-13,Oficial,40.00,42.00
2019-03-13,Blue,40.00,41.00
2019-03-12,Oficial,40.00,42.00
2019-03-12,Blue,40.00,41.00
2019-03-11,Oficial,40.00,42.00
2019-03-11,Blue,40.00,41.00
2019-03-10,Oficial,40.00,42.00
2019-03-10,Blue,40.00,41.00
2019-03-09,Oficial,40.00,42.00
2019-03-09,Blue,40.00,41.00
2019-03-08,Oficial,41.00,43.00
2019-03-08,Blue,41.00,42.00
2019-03-07,Oficial,40.00,42.00
2019-03-07,Blue,40.00,41.00
2019-03-06,Oficial,39.00,41.00
2019-03-06,Blue,38.00,40.00
2019-03-05,Oficial,39.00,41.00
2019-03-05,Blue,37.00,39.00
2019-03-04,Oficial,39.00,41.00
2019-03-04,Blue,37.00,39.00
2019-03-03,Oficial,39.00,41.00
2019-03-03,Blue,37.00,39.00
2019-03-02,Oficial,39.00,41.00
2019-03-02,Blue,37.00,39.00
2019-03-01,Oficial,38.00,40.00
2019-03-01,Blue,38.00,39.00
2019-02-28,Oficial,38.00,40.00
2019-02-28,Blue,38.00,39.00
2019-02-27,Oficial,38.00,40.00
2019-02-27,Blue,38.00,39.00
2019-02-26,Oficial,38.00,40.00
2019-02-26,Blue,37.00,39.00
2019-02-25,Oficial,38.00,40.00
2019-02-25,Blue,38.00,39.00
2019-02-24,Oficial,39.00,40.00
2019-02-24,Blue,39.00,39.00
2019-02-23,Oficial,39.00,40.00
2019-02-23,Blue,39.00,39.00
2019-02-22,Oficial,39.00,40.00
2019-02-22,Blue,38.00,39.00
2019-02-21,Oficial,39.00,41.00
2019-02-21,Blue,39.00,40.00
2019-02-20,Oficial,39.00,41.00
2019-02-20,Blue,38.00,39.00
2019-02-19,Oficial,38.00,40.00
2019-02-19,Blue,38.00,39.00
2019-02-18,Oficial,38.00,40.00
2019-02-18,Blue,38.00,39.00
2019-02-17,Oficial,38.00,40.00
2019-02-17,Blue,38.00,39.00
2019-02-16,Oficial,38.00,40.00
2019-02-16,Blue,38.00,39.00
2019-02-15,Oficial,37.00,39.00
2019-02-15,Blue,38.00,39.00
2019-02-14,Oficial,37.00,39.00
2019-02-14,Blue,37.00,38.00
2019-02-13,Oficial,37.00,39.00
2019-02-13,Blue,37.00,38.00
2019-02-12,Oficial,37.00,39.00
2019-02-12,Blue,37.00,38.00
2019-02-11,Oficial,37.00,39.00
2019-02-11,Blue,37.00,38.00
2019-02-10,Oficial,37.00,39.00
2019-02-10,Blue,36.00,38.00
2019-02-09,Oficial,37.00,39.00
2019-02-09,Blue,36.00,38.00
2019-02-08,Oficial,37.00,39.00
2019-02-08,Blue,37.00,38.00
2019-02-07,Oficial,37.00,39.00
2019-02-07,Blue,36.00,37.00
2019-02-06,Oficial,36.00,38.00
2019-02-06,Blue,35.00,37.00
2019-02-05,Oficial,36.00,38.00
2019-02-05,Blue,35.00,37.00
2019-02-04,Oficial,36.00,38.00
2019-02-04,Blue,36.00,38.00
2019-02-03,Oficial,36.00,38.00
2019-02-03,Blue,36.00,38.00
2019-02-02,Oficial,36.00,38.00
2019-02-02,Blue,36.00,38.00
2019-02-01,Oficial,36.00,38.00
2019-02-01,Blue,36.00,38.00
2019-01-31,Oficial,36.00,38.00
2019-01-31,Blue,36.00,38.00
2019-01-30,Oficial,37.00,39.00
2019-01-30,Blue,36.00,38.00
2019-01-29,Oficial,36.00,38.00
2019-01-29,Blue,36.00,38.00
2019-01-28,Oficial,36.00,38.00
2019-01-28,Blue,36.00,38.00
2019-01-27,Oficial,36.00,38.00
2019-01-27,Blue,36.00,38.00
2019-01-26,Oficial,36.00,38.00
2019-01-26,Blue,36.00,38.00
2019-01-25,Oficial,36.00,38.00
2019-01-25,Blue,36.00,38.00
2019-01-24,Oficial,37.00,39.00
2019-01-24,Blue,37.00,39.00
2019-01-23,Oficial,37.00,39.00
2019-01-23,Blue,37.00,39.00
2019-01-22,Oficial,37.00,39.00
2019-01-22,Blue,37.00,39.00
2019-01-21,Oficial,37.00,39.00
2019-01-21,Blue,37.00,39.00
2019-01-20,Oficial,37.00,39.00
2019-01-20,Blue,37.00,39.00
2019-01-19,Oficial,37.00,39.00
2019-01-19,Blue,37.00,39.00
2019-01-18,Oficial,37.00,39.00
2019-01-18,Blue,37.00,39.00
2019-01-17,Oficial,37.00,39.00
2019-01-17,Blue,37.00,39.00
2019-01-16,Oficial,36.00,38.00
2019-01-16,Blue,37.00,39.00
2019-01-15,Oficial,36.00,38.00
2019-01-15,Blue,37.00,39.00
2019-01-14,Oficial,36.00,38.00
2019-01-14,Blue,37.00,39.00
2019-01-13,Oficial,36.00,38.00
2019-01-13,Blue,37.00,39.00
2019-01-12,Oficial,36.00,38.00
2019-01-12,Blue,37.00,39.00
2019-01-11,Oficial,36.00,38.00
2019-01-11,Blue,37.00,39.00
2019-01-10,Oficial,36.00,38.00
2019-01-10,Blue,38.00,40.00
2019-01-09,Oficial,37.00,39.00
2019-01-09,Blue,37.00,39.00
2019-01-08,Oficial,36.00,38.00
2019-01-08,Blue,37.00,39.00
2019-01-07,Oficial,36.00,38.00
2019-01-07,Blue,38.00,40.00
2019-01-06,Oficial,36.00,38.00
2019-01-06,Blue,38.00,40.00
2019-01-05,Oficial,36.00,38.00
2019-01-05,Blue,38.00,40.00
2019-01-04,Oficial,36.00,38.00
2019-01-04,Blue,38.00,40.00
2019-01-03,Oficial,37.00,39.00
2019-01-03,Blue,38.00,40.00
2019-01-02,Oficial,37.00,39.00
2019-01-02,Blue,38.00,40.00
2019-01-01,Oficial,37.00,39.00
2019-01-01,Blue,38.00,40.00
2018-12-31,Oficial,37.00,39.00
2018-12-31,Blue,38.00,40.00
2018-12-30,Oficial,37.00,39.00
2018-12-30,Blue,38.00,40.00
2018-12-29,Oficial,37.00,39.00
2018-12-29,Blue,38.00,40.00
2018-12-28,Oficial,37.00,39.00
2018-12-28,Blue,38.00,40.00
2018-12-27,Oficial,37.00,39.00
2018-12-27,Blue,38.00,40.00
2018-12-26,Oficial,37.00,39.00
2018-12-26,Blue,37.00,39.00
2018-12-25,Oficial,37.00,39.00
2018-12-25,Blue,37.00,39.00
2018-12-24,Oficial,37.00,39.00
2018-12-24,Blue,37.00,39.00
2018-12-23,Oficial,37.00,39.00
2018-12-23,Blue,37.00,39.00
2018-12-22,Oficial,37.00,39.00
2018-12-22,Blue,37.00,39.00
2018-12-21,Oficial,37.00,39.00
2018-12-21,Blue,37.00,39.00
2018-12-20,Oficial,37.00,39.00
2018-12-20,Blue,37.00,39.00
2018-12-19,Oficial,37.00,39.00
2018-12-19,Blue,37.00,39.00
2018-12-18,Oficial,37.00,39.00
2018-12-18,Blue,36.00,38.00
2018-12-17,Oficial,37.00,39.00
2018-12-17,Blue,36.00,38.00
2018-12-16,Oficial,37.00,39.00
2018-12-16,Blue,36.00,38.00
2018-12-15,Oficial,37.00,39.00
2018-12-15,Blue,36.00,38.00
2018-12-14,Oficial,37.00,39.00
2018-12-14,Blue,36.00,38.00
2018-12-13,Oficial,37.00,39.00
2018-12-13,Blue,36.00,38.00
2018-12-12,Oficial,37.00,39.00
2018-12-12,Blue,36.00,38.00
2018-12-11,Oficial,37.00,39.00
2018-12-11,Blue,36.00,38.00
2018-12-10,Oficial,37.00,39.00
2018-12-10,Blue,36.00,38.00
2018-12-09,Oficial,36.00,38.00
2018-12-09,Blue,36.00,38.00
2018-12-08,Oficial,36.00,38.00
2018-12-08,Blue,36.00,38.00
2018-12-07,Oficial,37.00,39.00
2018-12-07,Blue,36.00,38.00
2018-12-06,Oficial,37.00,39.00
2018-12-06,Blue,35.00,37.00
2018-12-05,Oficial,37.00,39.00
2018-12-05,Blue,35.00,37.00
2018-12-04,Oficial,36.00,38.00
2018-12-04,Blue,35.00,37.00
2018-12-03,Oficial,36.00,38.00
2018-12-03,Blue,36.00,38.00
2018-12-02,Oficial,37.00,39.00
2018-12-02,Blue,36.00,38.00
2018-12-01,Oficial,37.00,39.00
2018-12-01,Blue,36.00,38.00
2018-11-30,Oficial,37.00,39.00
2018-11-30,Blue,36.00,38.00
2018-11-29,Oficial,37.00,39.00
2018-11-29,Blue,37.00,39.00
2018-11-28,Oficial,38.00,40.00
2018-11-28,Blue,37.00,39.00
2018-11-27,Oficial,38.00,40.00
2018-11-27,Blue,37.00,39.00
2018-11-26,Oficial,37.00,39.00
2018-11-26,Blue,36.00,38.00
2018-11-25,Oficial,36.00,38.00
2018-11-25,Blue,36.00,38.00
2018-11-24,Oficial,36.00,38.00
2018-11-24,Blue,36.00,38.00
2018-11-23,Oficial,36.00,38.00
2018-11-23,Blue,35.00,37.00
2018-11-22,Oficial,35.00,37.00
2018-11-22,Blue,34.00,36.00
2018-11-21,Oficial,35.00,37.00
2018-11-21,Blue,34.00,36.00
2018-11-20,Oficial,35.00,37.00
2018-11-20,Blue,34.00,36.00
2018-11-19,Oficial,35.00,37.00
2018-11-19,Blue,34.00,36.00
2018-11-18,Oficial,35.00,37.00
2018-11-18,Blue,34.00,36.00
2018-11-17,Oficial,35.00,37.00
2018-11-17,Blue,34.00,36.00
2018-11-16,Oficial,35.00,37.00
2018-11-16,Blue,34.00,36.00
2018-11-15,Oficial,35.00,37.00
2018-11-15,Blue,34.00,36.00
2018-11-14,Oficial,35.00,37.00
2018-11-14,Blue,34.00,36.00
2018-11-13,Oficial,35.00,37.00
2018-11-13,Blue,33.00,35.00
2018-11-12,Oficial,34.00,36.00
2018-11-12,Blue,33.00,35.00
2018-11-11,Oficial,34.00,36.00
2018-11-11,Blue,34.00,36.00
2018-11-10,Oficial,34.00,36.00
2018-11-10,Blue,34.00,36.00
2018-11-09,Oficial,34.00,36.00
2018-11-09,Blue,34.00,36.00
2018-11-08,Oficial,35.00,37.00
2018-11-08,Blue,33.00,35.00
2018-11-07,Oficial,35.00,37.00
2018-11-07,Blue,34.00,36.00
2018-11-06,Oficial,35.00,37.00
2018-11-06,Blue,34.00,36.00
2018-11-05,Oficial,35.00,37.00
2018-11-05,Blue,34.00,36.00
2018-11-04,Oficial,35.00,37.00
2018-11-04,Blue,34.00,36.00
2018-11-03,Oficial,35.00,37.00
2018-11-03,Blue,34.00,36.00
2018-11-02,Oficial,35.00,37.00
2018-11-02,Blue,34.00,36.00
2018-11-01,Oficial,35.00,37.00
2018-11-01,Blue,34.00,36.00
2018-10-31,Oficial,35.00,37.00
2018-10-31,Blue,35.00,37.00
2018-10-30,Oficial,36.00,38.00
2018-10-30,Blue,35.00,37.00
2018-10-29,Oficial,36.00,38.00
2018-10-29,Blue,35.00,37.00
2018-10-28,Oficial,36.00,38.00
2018-10-28,Blue,35.00,37.00
2018-10-27,Oficial,36.00,38.00
2018-10-27,Blue,35.00,37.00
2018-10-26,Oficial,36.00,38.00
2018-10-26,Blue,35.00,37.00
2018-10-25,Oficial,36.00,38.00
2018-10-25,Blue,35.00,37.00
2018-10-24,Oficial,36.00,38.00
2018-10-24,Blue,35.00,37.00
2018-10-23,Oficial,36.00,38.00
2018-10-23,Blue,35.00,37.00
2018-10-22,Oficial,36.00,38.00
2018-10-22,Blue,36.00,38.00
2018-10-21,Oficial,36.00,38.00
2018-10-21,Blue,36.00,38.00
2018-10-20,Oficial,36.00,38.00
2018-10-20,Blue,36.00,38.00
2018-10-19,Oficial,36.00,38.00
2018-10-19,Blue,36.00,38.00
2018-10-18,Oficial,35.00,37.00
2018-10-18,Blue,36.00,38.00
2018-10-17,Oficial,35.00,37.00
2018-10-17,Blue,36.00,38.00
2018-10-16,Oficial,35.00,37.00
2018-10-16,Blue,36.00,38.00
2018-10-15,Oficial,36.00,38.00
2018-10-15,Blue,36.00,38.00
2018-10-14,Oficial,36.00,38.00
2018-10-14,Blue,36.00,38.00
2018-10-13,Oficial,36.00,38.00
2018-10-13,Blue,36.00,38.00
2018-10-12,Oficial,36.00,38.00
2018-10-12,Blue,36.00,38.00
2018-10-11,Oficial,36.00,38.00
2018-10-11,Blue,36.00,38.00
2018-10-10,Oficial,36.00,38.00
2018-10-10,Blue,36.00,38.00
2018-10-09,Oficial,36.00,38.00
2018-10-09,Blue,36.00,38.00
2018-10-08,Oficial,37.00,39.00
2018-10-08,Blue,36.00,38.00
2018-10-07,Oficial,37.00,39.00
2018-10-07,Blue,36.00,38.00
2018-10-06,Oficial,37.00,39.00
2018-10-06,Blue,36.00,38.00
2018-10-05,Oficial,37.00,39.00
2018-10-05,Blue,37.00,39.00
2018-10-04,Oficial,37.00,39.00
2018-10-04,Blue,37.00,39.00
2018-10-03,Oficial,37.00,39.00
2018-10-03,Blue,37.00,39.00
2018-10-02,Oficial,38.00,40.00
2018-10-02,Blue,37.00,39.00
2018-10-01,Oficial,39.00,41.00
2018-10-01,Blue,39.00,41.00
2018-09-30,Oficial,40.00,42.00
2018-09-30,Blue,39.00,41.00
2018-09-29,Oficial,40.00,42.00
2018-09-29,Blue,39.00,41.00
2018-09-28,Oficial,39.00,41.00
2018-09-28,Blue,39.00,41.00
2018-09-27,Oficial,38.00,40.00
2018-09-27,Blue,38.00,40.00
2018-09-26,Oficial,38.00,39.00
2018-09-26,Blue,38.00,40.00
2018-09-25,Oficial,37.00,39.00
2018-09-25,Blue,38.00,39.00
2018-09-24,Oficial,36.00,38.00
2018-09-24,Blue,37.00,38.00
2018-09-23,Oficial,36.00,38.00
2018-09-23,Blue,37.00,38.00
2018-09-22,Oficial,36.00,38.00
2018-09-22,Blue,37.00,38.00
2018-09-21,Oficial,37.00,39.00
2018-09-21,Blue,37.00,39.00
2018-09-20,Oficial,38.00,40.00
2018-09-20,Blue,38.00,39.00
2018-09-19,Oficial,39.00,40.00
2018-09-19,Blue,38.00,40.00
2018-09-18,Oficial,39.00,40.00
2018-09-18,Blue,38.00,40.00
2018-09-17,Oficial,39.00,40.00
2018-09-17,Blue,38.00,40.00
2018-09-16,Oficial,39.00,41.00
2018-09-16,Blue,38.00,40.00
2018-09-15,Oficial,39.00,41.00
2018-09-15,Blue,38.00,40.00
2018-09-14,Oficial,39.00,40.00
2018-09-14,Blue,38.00,40.00
2018-09-13,Oficial,38.00,40.00
2018-09-13,Blue,37.00,39.00
2018-09-12,Oficial,37.00,39.00
2018-09-12,Blue,37.00,38.00
2018-09-11,Oficial,37.00,38.00
2018-09-11,Blue,36.00,38.00
2018-09-10,Oficial,36.00,38.00
2018-09-10,Blue,36.00,38.00
2018-09-09,Oficial,36.00,38.00
2018-09-09,Blue,36.00,38.00
2018-09-08,Oficial,36.00,38.00
2018-09-08,Blue,36.00,38.00
2018-09-07,Oficial,37.00,38.00
2018-09-07,Blue,37.00,38.00
2018-09-06,Oficial,37.00,39.00
2018-09-06,Blue,37.00,39.00
2018-09-05,Oficial,38.00,40.00
2018-09-05,Blue,38.00,40.00
2018-09-04,Oficial,38.00,39.00
2018-09-04,Blue,37.00,39.00
2018-09-03,Oficial,37.00,39.00
2018-09-03,Blue,37.00,39.00
2018-09-02,Oficial,36.00,38.00
2018-09-02,Blue,36.00,38.00
2018-09-01,Oficial,36.00,38.00
2018-09-01,Blue,36.00,38.00
2018-08-31,Oficial,37.00,39.00
2018-08-31,Blue,38.00,39.00
2018-08-30,Oficial,37.00,38.00
2018-08-30,Blue,37.00,39.00
2018-08-29,Oficial,32.00,33.00
2018-08-29,Blue,33.00,34.00
2018-08-28,Oficial,31.00,32.00
2018-08-28,Blue,32.00,33.00
2018-08-27,Oficial,31.00,32.00
2018-08-27,Blue,31.00,32.00
2018-08-26,Oficial,30.00,31.00
2018-08-26,Blue,30.00,31.00
2018-08-25,Oficial,30.00,31.00
2018-08-25,Blue,30.00,31.00
2018-08-24,Oficial,30.00,31.00
2018-08-24,Blue,30.00,31.00
2018-08-23,Oficial,30.00,31.00
2018-08-23,Blue,30.00,31.00
2018-08-22,Oficial,30.00,31.00
2018-08-22,Blue,30.00,31.00
2018-08-21,Oficial,30.00,31.00
2018-08-21,Blue,29.00,30.00
2018-08-20,Oficial,29.00,30.00
2018-08-20,Blue,29.00,30.00
2018-08-19,Oficial,29.00,30.00
2018-08-19,Blue,29.00,30.00
2018-08-18,Oficial,29.00,30.00
2018-08-18,Blue,29.00,30.00
2018-08-17,Oficial,29.00,30.00
2018-08-17,Blue,29.00,30.00
2018-08-16,Oficial,30.00,31.00
2018-08-16,Blue,29.00,30.00
2018-08-15,Oficial,30.00,31.00
2018-08-15,Blue,30.00,30.00
2018-08-14,Oficial,29.00,30.00
2018-08-14,Blue,29.00,30.00
2018-08-13,Oficial,29.00,30.00
2018-08-13,Blue,29.00,30.00
2018-08-12,Oficial,29.00,30.00
2018-08-12,Blue,28.00,30.00
2018-08-11,Oficial,29.00,30.00
2018-08-11,Blue,28.00,30.00
2018-08-10,Oficial,28.00,29.00
2018-08-10,Blue,28.00,29.00
2018-08-09,Oficial,27.00,28.00
2018-08-09,Blue,27.00,28.00
2018-08-08,Oficial,27.00,28.00
2018-08-08,Blue,27.00,28.00
2018-08-07,Oficial,27.00,28.00
2018-08-07,Blue,27.00,28.00
2018-08-06,Oficial,27.00,28.00
2018-08-06,Blue,27.00,28.00
2018-08-05,Oficial,27.00,28.00
2018-08-05,Blue,27.00,28.00
2018-08-04,Oficial,27.00,28.00
2018-08-04,Blue,27.00,28.00
2018-08-03,Oficial,27.00,28.00
2018-08-03,Blue,27.00,28.00
2018-08-02,Oficial,27.00,28.00
2018-08-02,Blue,27.00,28.00
2018-08-01,Oficial,27.00,28.00
2018-08-01,Blue,28.00,28.00
2018-07-31,Oficial,27.00,28.00
2018-07-31,Blue,28.00,29.00
2018-07-30,Oficial,27.00,28.00
2018-07-30,Blue,28.00,29.00
2018-07-29,Oficial,27.00,28.00
2018-07-29,Blue,28.00,29.00
2018-07-28,Oficial,27.00,28.00
2018-07-28,Blue,28.00,29.00
2018-07-27,Oficial,27.00,28.00
2018-07-27,Blue,28.00,29.00
2018-07-26,Oficial,27.00,28.00
2018-07-26,Blue,28.00,29.00
2018-07-25,Oficial,27.00,28.00
2018-07-25,Blue,28.00,29.00
2018-07-24,Oficial,27.00,28.00
2018-07-24,Blue,28.00,29.00
2018-07-23,Oficial,27.00,28.00
2018-07-23,Blue,28.00,29.00
2018-07-22,Oficial,27.00,28.00
2018-07-22,Blue,28.00,29.00
2018-07-21,Oficial,27.00,28.00
2018-07-21,Blue,28.00,29.00
2018-07-20,Oficial,27.00,28.00
2018-07-20,Blue,28.00,29.00
2018-07-19,Oficial,27.00,28.00
2018-07-19,Blue,28.00,29.00
2018-07-18,Oficial,27.00,28.00
2018-07-18,Blue,28.00,29.00
2018-07-17,Oficial,27.00,28.00
2018-07-17,Blue,28.00,29.00
2018-07-16,Oficial,27.00,28.00
2018-07-16,Blue,28.00,29.00
2018-07-15,Oficial,27.00,28.00
2018-07-15,Blue,28.00,29.00
2018-07-14,Oficial,27.00,28.00
2018-07-14,Blue,28.00,29.00
2018-07-13,Oficial,27.00,28.00
2018-07-13,Blue,27.00,28.00
2018-07-12,Oficial,27.00,28.00
2018-07-12,Blue,27.00,28.00
2018-07-11,Oficial,27.00,28.00
2018-07-11,Blue,28.00,29.00
2018-07-10,Oficial,27.00,28.00
2018-07-10,Blue,28.00,29.00
2018-07-09,Oficial,28.00,29.00
2018-07-09,Blue,28.00,29.00
2018-07-08,Oficial,28.00,29.00
2018-07-08,Blue,28.00,29.00
2018-07-07,Oficial,28.00,29.00
2018-07-07,Blue,28.00,29.00
2018-07-06,Oficial,28.00,29.00
2018-07-06,Blue,28.00,29.00
2018-07-05,Oficial,28.00,29.00
2018-07-05,Blue,28.00,29.00
2018-07-04,Oficial,28.00,29.00
2018-07-04,Blue,28.00,29.00
2018-07-03,Oficial,28.00,29.00
2018-07-03,Blue,28.00,29.00
2018-07-02,Oficial,28.00,29.00
2018-07-02,Blue,28.00,29.00
2018-07-01,Oficial,29.00,30.00
2018-07-01,Blue,28.00,29.00
2018-06-30,Oficial,29.00,30.00
2018-06-30,Blue,28.00,29.00
2018-06-29,Oficial,28.00,29.00
2018-06-29,Blue,28.00,29.00
2018-06-28,Oficial,27.00,28.00
2018-06-28,Blue,27.00,28.00
2018-06-27,Oficial,27.00,28.00
2018-06-27,Blue,27.00,28.00
2018-06-26,Oficial,27.00,28.00
2018-06-26,Blue,27.00,28.00
2018-06-25,Oficial,27.00,28.00
2018-06-25,Blue,27.00,28.00
2018-06-24,Oficial,27.00,28.00
2018-06-24,Blue,27.00,28.00
2018-06-23,Oficial,27.00,28.00
2018-06-23,Blue,27.00,28.00
2018-06-22,Oficial,27.00,28.00
2018-06-22,Blue,27.00,28.00
2018-06-21,Oficial,27.00,28.00
2018-06-21,Blue,27.00,28.00
2018-06-20,Oficial,27.00,28.00
2018-06-20,Blue,28.00,28.00
2018-06-19,Oficial,27.00,28.00
2018-06-19,Blue,28.00,28.00
2018-06-18,Oficial,28.00,29.00
2018-06-18,Blue,28.00,29.00
2018-06-17,Oficial,28.00,29.00
2018-06-17,Blue,28.00,29.00
2018-06-16,Oficial,28.00,29.00
2018-06-16,Blue,28.00,29.00
2018-06-15,Oficial,28.00,29.00
2018-06-15,Blue,27.00,29.00
2018-06-14,Oficial,27.00,28.00
2018-06-14,Blue,27.00,28.00
2018-06-13,Oficial,25.00,26.00
2018-06-13,Blue,26.00,27.00
2018-06-12,Oficial,25.00,26.00
2018-06-12,Blue,26.00,26.00
2018-06-11,Oficial,25.00,26.00
2018-06-11,Blue,25.00,26.00
2018-06-10,Oficial,25.00,26.00
2018-06-10,Blue,25.00,26.00
2018-06-09,Oficial,25.00,26.00
2018-06-09,Blue,25.00,26.00
2018-06-08,Oficial,25.00,26.00
2018-06-08,Blue,25.00,26.00
2018-06-07,Oficial,25.00,26.00
2018-06-07,Blue,25.00,26.00
2018-06-06,Oficial,25.00,26.00
2018-06-06,Blue,25.00,26.00
2018-06-05,Oficial,25.00,26.00
2018-06-05,Blue,25.00,26.00
2018-06-04,Oficial,25.00,26.00
2018-06-04,Blue,25.00,26.00
2018-06-03,Oficial,25.00,26.00
2018-06-03,Blue,25.00,26.00
2018-06-02,Oficial,25.00,26.00
2018-06-02,Blue,25.00,26.00
2018-06-01,Oficial,25.00,26.00
2018-06-01,Blue,25.00,26.00
2018-05-31,Oficial,25.00,26.00
2018-05-31,Blue,25.00,26.00
2018-05-30,Oficial,25.00,25.00
2018-05-30,Blue,25.00,26.00
2018-05-29,Oficial,25.00,25.00
2018-05-29,Blue,25.00,26.00
2018-05-28,Oficial,24.00,25.00
2018-05-28,Blue,25.00,26.00
2018-05-27,Oficial,24.00,25.00
2018-05-27,Blue,25.00,26.00
2018-05-26,Oficial,24.00,25.00
2018-05-26,Blue,25.00,26.00
2018-05-25,Oficial,24.00,25.00
2018-05-25,Blue,25.00,26.00
2018-05-24,Oficial,24.00,25.00
2018-05-24,Blue,25.00,26.00
2018-05-23,Oficial,24.00,25.00
2018-05-23,Blue,24.00,25.00
2018-05-22,Oficial,24.00,25.00
2018-05-22,Blue,24.00,25.00
2018-05-21,Oficial,24.00,25.00
2018-05-21,Blue,24.00,25.00
2018-05-20,Oficial,24.00,25.00
2018-05-20,Blue,25.00,25.00
2018-05-19,Oficial,24.00,25.00
2018-05-19,Blue,25.00,25.00
2018-05-18,Oficial,24.00,25.00
2018-05-18,Blue,25.00,25.00
2018-05-17,Oficial,24.00,25.00
2018-05-17,Blue,24.00,25.00
2018-05-16,Oficial,24.00,25.00
2018-05-16,Blue,24.00,25.00
2018-05-15,Oficial,24.00,25.00
2018-05-15,Blue,25.00,26.00
2018-05-14,Oficial,24.00,25.00
2018-05-14,Blue,24.00,25.00
2018-05-13,Oficial,23.00,24.00
2018-05-13,Blue,24.00,24.00
2018-05-12,Oficial,23.00,24.00
2018-05-12,Blue,24.00,24.00
2018-05-11,Oficial,23.00,24.00
2018-05-11,Blue,23.00,24.00
2018-05-10,Oficial,22.00,23.00
2018-05-10,Blue,23.00,23.00
2018-05-09,Oficial,22.00,23.00
2018-05-09,Blue,23.00,23.00
2018-05-08,Oficial,22.00,23.00
2018-05-08,Blue,22.00,23.00
2018-05-07,Oficial,22.00,22.00
2018-05-07,Blue,22.00,22.00
2018-05-06,Oficial,22.00,22.00
2018-05-06,Blue,22.00,22.00
2018-05-05,Oficial,22.00,22.00
2018-05-05,Blue,22.00,22.00
2018-05-04,Oficial,22.00,23.00
2018-05-04,Blue,23.00,23.00
2018-05-03,Oficial,22.00,22.00
2018-05-03,Blue,22.00,22.00
2018-05-02,Oficial,21.00,21.00
2018-05-02,Blue,21.00,21.00
2018-05-01,Oficial,20.00,21.00
2018-05-01,Blue,21.00,21.00
2018-04-30,Oficial,20.00,21.00
2018-04-30,Blue,21.00,21.00
2018-04-29,Oficial,20.00,21.00
2018-04-29,Blue,21.00,21.00
2018-04-28,Oficial,20.00,21.00
2018-04-28,Blue,21.00,21.00
2018-04-27,Oficial,20.00,21.00
2018-04-27,Blue,21.00,21.00
2018-04-26,Oficial,20.00,21.00
2018-04-26,Blue,20.00,21.00
2018-04-25,Oficial,20.00,21.00
2018-04-25,Blue,20.00,21.00
2018-04-24,Oficial,20.00,21.00
